# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Dec 17 11:29:45 2014
#
# CONSTRAINT:  where (pl_discmethod like '%Transit%'
# CONSTRAINT:  and pl_pnum > 1
# CONSTRAINT:  )
# CONSTRAINT:  order by pl_hostname asc, pl_orbper asc
#
# COLUMN pl_hostname:    (not found)
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc.[AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc.[AU]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr:     Stellar Mass Unc. [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr:      Stellar Radius Unc. [Solar radii]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_radserr1:    Planet Radius Upper Unc. [Solar radii]
# COLUMN pl_radserr2:    Planet Radius Lower Unc. [Solar radii]
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_dens,pl_orbincl,pl_ttvflag,pl_kepflag,st_mass,st_masserr,st_rad,st_raderr,pl_masse,pl_masseerr1,pl_masseerr2,pl_rads,pl_radserr1,pl_radserr2
1541,Kepler-388,c,Transit,2,13.29700400,0.00018500,-0.00018500,0.093000,,,,,0,1,0.59,,0.59,0.07,,,,0.008,0.001,-0.001
1542,Kepler-389,b,Transit,2,3.24410700,0.00003000,-0.00003000,0.041000,,,,,0,1,0.78,,0.79,0.40,,,,0.014,0.007,-0.007
1543,Kepler-389,c,Transit,2,14.51143000,0.00030500,-0.00030500,0.110000,,,,,0,1,0.78,,0.79,0.40,,,,0.013,0.007,-0.007
1544,Kepler-390,b,Transit,2,6.73808800,0.00006700,-0.00006700,0.065000,,,,,0,1,0.67,,0.78,0.05,,,,0.007,0.001,-0.001
1545,Kepler-390,c,Transit,2,13.06002200,0.00025700,-0.00025700,0.101000,,,,,0,1,0.67,,0.78,0.05,,,,0.007,0.001,-0.001
1546,Kepler-391,b,Transit,2,7.41675500,0.00012900,-0.00012900,0.082000,,,,,0,1,1.22,,3.57,0.85,,,,0.029,0.007,-0.007
1547,Kepler-391,c,Transit,2,20.48543500,0.00039300,-0.00039300,0.161000,,,,,0,1,1.22,,3.57,0.85,,,,0.033,0.008,-0.008
1548,Kepler-392,b,Transit,2,5.34185300,0.00005500,-0.00005500,0.059000,,,,,0,1,1.13,,1.13,0.23,,,,0.009,0.002,-0.002
1549,Kepler-392,c,Transit,2,10.42311800,0.00008700,-0.00008700,0.093000,,,,,0,1,1.13,,1.13,0.23,,,,0.010,0.002,-0.002
1550,Kepler-393,b,Transit,2,9.18241700,0.00009600,-0.00009600,0.091000,,,,,0,1,1.32,,1.38,0.26,,,,0.012,0.002,-0.002
1551,Kepler-393,c,Transit,2,14.61361200,0.00023100,-0.00023100,0.124000,,,,,0,1,1.32,,1.38,0.26,,,,0.012,0.003,-0.003
1552,Kepler-394,b,Transit,2,8.00501300,0.00009000,-0.00009000,0.083000,,,,,0,1,1.11,,1.13,0.58,,,,0.015,0.007,-0.007
1553,Kepler-394,c,Transit,2,12.13068600,0.00018000,-0.00018000,0.110000,,,,,0,1,1.11,,1.13,0.58,,,,0.015,0.008,-0.008
1554,Kepler-395,b,Transit,2,7.05434600,0.00007000,-0.00007000,0.061000,,,,,0,1,0.53,,0.56,0.02,,,,0.009,0.001,-0.001
1555,Kepler-395,c,Transit,2,34.98926200,0.00054300,-0.00054300,0.177000,,,,,0,1,0.53,,0.56,0.02,,,,0.012,0.001,-0.001
1556,Kepler-396,b,Transit,2,42.99400000,,,,,,,,1,1,0.85,0.13,1.06,0.39,75.50000,11.80000,-5.80000,0.032,0.012,-0.006
1557,Kepler-396,c,Transit,2,88.50500000,,,,,,,,1,1,0.85,0.13,1.06,0.39,17.90000,2.80000,-1.30000,0.049,0.018,-0.009
1558,Kepler-397,b,Transit,2,22.25094900,0.00018600,-0.00018600,0.144000,,,,,0,1,,,0.77,0.07,,,,0.023,0.196,-0.196
1559,Kepler-397,c,Transit,2,135.49852700,0.00066800,-0.00066800,0.480000,,,,,0,1,,,0.77,0.07,,,,0.057,0.005,-0.005
1560,Kepler-398,b,Transit,2,4.08142300,0.00001100,-0.00001100,0.044000,,,,,0,1,,,0.61,0.03,,,,0.009,0.001,-0.001
1561,Kepler-398,c,Transit,2,11.41941200,0.00004700,-0.00004700,0.087000,,,,,0,1,,,0.61,0.03,,,,0.009,0.001,-0.001
1562,Kepler-399,b,Transit,3,14.42528100,0.00014400,-0.00014400,0.103000,,,,,0,1,,,0.68,0.36,,,,0.009,0.005,-0.005
1563,Kepler-399,c,Transit,3,26.67569000,0.00017100,-0.00017100,0.155000,,,,,0,1,,,0.68,0.36,,,,0.013,0.007,-0.007
1564,Kepler-399,d,Transit,3,58.03461600,0.00036300,-0.00036300,0.261000,,,,,0,1,,,0.68,0.36,,,,0.017,0.009,-0.009
1565,Kepler-400,b,Transit,2,9.02438900,0.00003400,-0.00003400,0.087000,,,,,0,1,,,1.15,0.21,,,,0.015,0.003,-0.003
1566,Kepler-400,c,Transit,2,17.34082400,0.00010000,-0.00010000,0.134000,,,,,0,1,,,1.15,0.21,,,,0.014,0.003,-0.003
1567,Kepler-401,b,Transit,2,14.38303500,0.00021100,-0.00021100,0.122000,,,,,0,1,,,1.33,0.24,,,,0.016,0.004,-0.004
1568,Kepler-401,c,Transit,2,47.31821800,0.00069500,-0.00069500,0.269000,,,,,0,1,,,1.33,0.24,,,,0.020,0.004,-0.004
1569,Kepler-402,b,Transit,4,4.02875100,0.00001900,-0.00001900,0.051000,,,,,0,1,,,1.26,0.24,,,,0.011,0.002,-0.002
1570,Kepler-402,c,Transit,4,6.12482100,0.00002600,-0.00002600,0.068000,,,,,0,1,,,1.26,0.24,,,,0.014,0.003,-0.003
1571,Kepler-402,d,Transit,4,8.92109900,0.00005600,-0.00005600,0.087000,,,,,0,1,,,1.26,0.24,,,,0.013,0.003,-0.003
1572,Kepler-402,e,Transit,4,11.24286100,0.00005900,-0.00005900,0.102000,,,,,0,1,,,1.26,0.24,,,,0.013,0.003,-0.003
1573,Kepler-403,b,Transit,2,7.03146200,0.00005100,-0.00005100,0.076000,,,,,0,1,,,1.33,0.24,,,,0.011,0.002,-0.002
1574,Kepler-403,c,Transit,2,54.28074900,0.00056200,-0.00056200,0.297000,,,,,0,1,,,1.33,0.24,,,,0.016,0.003,-0.003
1575,Kepler-404,b,Transit,2,11.82985100,0.00020900,-0.00020900,0.102000,,,,,0,1,,,0.88,0.33,,,,0.012,0.005,-0.005
1576,Kepler-404,c,Transit,2,14.75116600,0.00026100,-0.00026100,0.118000,,,,,0,1,,,0.88,0.33,,,,0.016,0.008,-0.008
1577,Kepler-405,b,Transit,2,10.61383900,0.00011100,-0.00011100,0.095000,,,,,0,1,,,0.89,0.42,,,,0.019,0.009,-0.009
1578,Kepler-405,c,Transit,2,29.72668200,0.01147700,-0.01147700,0.188000,,,,,0,1,,,0.89,0.42,,,,0.043,0.244,-0.244
1579,Kepler-406,b,Transit,2,2.42629000,,,,,,11.82000,,0,1,1.07,0.06,1.07,0.02,6.35000,1.40000,-1.40000,0.013,0.000,0.000
1580,Kepler-406,c,Transit,2,4.62332000,,,,,,24.39000,,0,1,1.07,0.06,1.07,0.02,2.71000,1.80000,-1.80000,0.008,0.000,0.000
1581,Kepler-407,b,Transit,2,0.66931000,,,,,,0.29000,,0,1,1.00,0.06,1.01,0.07,0.06000,1.20000,-1.20000,0.010,0.000,0.000
1589,Kepler-414,b,Transit Timing Variations,2,4.70000000,,,,,,,,1,1,0.89,,0.95,,3.50000,3.40000,-2.90000,0.016,0.003,-0.001
1590,Kepler-414,c,Transit Timing Variations,2,7.17100000,,,,,,,,1,1,0.89,,0.95,,29.90000,12.40000,-10.50000,0.028,0.005,-0.002
1591,Kepler-415,b,Transit Timing Variations,2,4.17600000,,,,,,,,1,1,0.67,,0.64,,119.90000,102.10000,-87.40000,0.011,0.001,-0.001
1592,Kepler-415,c,Transit Timing Variations,2,8.70800000,,,,,,,,1,1,0.67,,0.64,,,,,,,
1593,Kepler-416,b,Transit Timing Variations,2,6.31900000,,,,,,,,1,1,1.00,,1.07,,58.20000,53.40000,-39.50000,0.023,0.009,-0.003
1594,Kepler-416,c,Transit Timing Variations,2,12.20900000,,,,,,,,1,1,1.00,,1.07,,,,,,,
1595,Kepler-417,b,Transit Timing Variations,2,12.33100000,,,,,,,,1,1,0.90,,0.81,,11.00000,9.30000,-7.90000,0.021,0.008,-0.002
1596,Kepler-417,c,Transit Timing Variations,2,15.94300000,,,,,,,,1,1,0.90,,0.81,,,,,,,
1598,Kepler-419,b,Transit,2,69.75460000,0.00070000,-0.00090000,0.370000,0.007000,-0.006000,,88.950,1,1,1.39,0.08,1.74,0.07,794.50000,95.30000,-95.30000,0.099,0.013,-0.012
1599,Kepler-419,c,Transit Timing Variations,2,675.47000000,0.11000000,-0.11000000,1.680000,0.030000,-0.030000,,88.000,0,1,1.39,0.08,1.74,0.07,2320.10000,127.10000,-127.10000,,,
706,Kepler-42,c,Transit,3,0.45328509,0.00000097,-0.00000097,0.006000,,,,,0,1,0.13,0.05,0.17,0.04,,,,0.007,0.002,-0.002
705,Kepler-42,b,Transit,3,1.21376720,0.00000460,-0.00000460,0.011600,,,,,0,1,0.13,0.05,0.17,0.04,,,,0.007,0.002,-0.002
707,Kepler-42,d,Transit,3,1.86516900,0.00001400,-0.00001400,0.015400,,,,,0,1,0.13,0.05,0.17,0.04,,,,0.005,0.002,-0.002
1604,Kepler-424,b,Transit,2,3.31186440,0.00000039,-0.00000039,0.044000,0.005000,-0.004000,1.94000,,0,1,1.01,0.05,0.94,0.06,327.35000,41.32000,-41.32000,0.091,0.008,-0.006
1613,Kepler-430,b,Transit,2,35.96800000,,,0.224400,,,,,0,1,1.17,0.13,1.49,0.27,,,,0.030,,
1614,Kepler-430,c,Transit,2,110.97900000,,,0.475700,,,,,0,1,1.17,0.13,1.49,0.27,,,,0.016,,
1615,Kepler-431,b,Transit,3,6.80300000,,,0.071900,,,,,0,1,1.07,0.06,1.09,0.19,,,,0.007,,
1616,Kepler-431,c,Transit,3,8.70300000,,,0.084700,,,,,0,1,1.07,0.06,1.09,0.19,,,,0.006,,
1617,Kepler-431,d,Transit,3,11.92200000,,,0.104500,,,,,0,1,1.07,0.06,1.09,0.19,,,,0.010,,
713,Kepler-46,d,Transit,3,6.76658900,0.00002200,-0.00002200,0.067000,,,,,1,1,0.90,0.04,0.79,0.44,,,,0.015,0.008,-0.008
711,Kepler-46,b,Transit,3,33.60134000,0.00021000,-0.00020000,0.196800,0.002900,-0.002800,14.00000,89.038,1,1,0.90,0.04,0.79,0.44,1907.00000,,,0.083,0.004,-0.004
712,Kepler-46,c,Transit Timing Variations,3,57.01100000,0.05100000,-0.06100000,0.279900,0.004100,-0.004000,,87.400,1,1,0.90,0.04,0.79,0.44,119.49900,6.67400,-6.03900,,,
714,Kepler-47,b,Transit,2,49.53200000,0.04000000,-0.02700000,0.296200,0.004400,-0.004700,,89.700,1,1,1.05,0.05,0.96,0.02,636.00000,,,0.028,0.001,-0.001
715,Kepler-47,c,Transit,2,303.13700000,0.07200000,-0.02000000,0.991000,0.015000,-0.016000,,89.825,1,1,1.05,0.05,0.96,0.02,8899.00000,,,0.042,0.002,-0.002
716,Kepler-48,b,Transit,4,4.77798030,0.00001400,-0.00001400,,,,,,1,1,0.88,0.06,0.89,0.05,1887.83000,,,0.020,,
717,Kepler-48,c,Transit,4,9.67392830,0.00002000,-0.00002000,,,,,,1,1,0.88,0.06,0.89,0.05,3689.85000,,,0.029,,
718,Kepler-48,d,Transit,4,42.89610000,,,,,,5.08000,,0,1,0.88,0.06,0.89,0.05,7.93000,4.60000,-4.60000,0.019,0.001,-0.001
722,Kepler-49,d,Transit,4,2.57654900,0.00000300,-0.00000300,0.031000,,,,,1,1,0.55,,0.56,0.02,,,,0.015,0.001,-0.001
720,Kepler-49,b,Transit,4,7.20379450,0.00002200,-0.00002200,,,,,,1,1,0.55,,0.56,0.02,311.46000,,,0.025,,
721,Kepler-49,c,Transit,4,10.91293430,0.00006900,-0.00006900,,,,,,1,1,0.55,,0.56,0.02,228.83000,,,0.023,,
723,Kepler-49,e,Transit,4,18.59610800,0.00007900,-0.00007900,0.116000,,,,,1,1,0.55,,0.56,0.02,,,,0.014,0.001,-0.001
724,Kepler-50,b,Transit,2,7.81254000,0.00010000,-0.00010000,0.077000,0.012000,-0.020000,,,1,1,1.23,,1.88,,,,,0.016,0.001,-0.001
725,Kepler-50,c,Transit,2,9.37647000,0.00004000,-0.00004000,0.087000,0.014000,-0.023000,,,1,1,1.23,,1.88,,,,,0.020,0.001,-0.001
726,Kepler-51,b,Transit,3,45.15400000,0.00020000,-0.00020000,0.251400,0.009700,-0.009700,0.03000,,1,1,1.04,0.12,0.94,0.50,2.10000,1.50000,-0.80000,0.065,0.003,-0.003
727,Kepler-51,c,Transit,3,85.31200000,0.00300000,-0.00200000,0.384000,0.015000,-0.015000,0.03000,,1,1,1.04,0.12,0.94,0.50,4.00000,0.40000,-0.40000,0.083,0.026,-0.016
728,Kepler-51,d,Transit,3,130.19400000,0.00500000,-0.00200000,0.509000,0.020000,-0.020000,0.04600,,1,1,1.04,0.12,0.94,0.50,7.60000,1.10000,-1.10000,0.089,0.005,-0.005
729,Kepler-52,b,Transit,3,7.87735650,0.00003800,-0.00003800,,,,,,1,1,0.54,,0.56,0.02,2765.00000,,,0.019,,
730,Kepler-52,c,Transit,3,16.38500210,0.00014000,-0.00014000,,,,,,1,1,0.54,,0.56,0.02,3308.41000,,,0.017,,
731,Kepler-52,d,Transit,3,36.44517100,0.00025300,-0.00025300,0.182000,,,,,0,1,0.54,,0.56,0.02,,,,0.018,0.002,-0.002
734,Kepler-53,d,Transit,3,9.75196200,0.00007700,-0.00007700,0.091000,,,,,0,1,0.98,,0.96,0.47,,,,0.019,0.010,-0.010
732,Kepler-53,b,Transit,3,18.64895250,0.00016000,-0.00016000,,,,,,1,1,0.98,,0.96,0.47,5851.00000,,,0.026,,
733,Kepler-53,c,Transit,3,38.55830380,0.00041000,-0.00041000,,,,,,1,1,0.98,,0.96,0.47,,,,0.029,,
735,Kepler-54,b,Transit,3,8.01094340,0.00006900,-0.00006900,,,,,,1,1,0.51,,0.55,0.02,292.39000,,,0.019,,
736,Kepler-54,c,Transit,3,12.07172490,0.00029000,-0.00029000,,,,,,1,1,0.51,,0.55,0.02,117.59000,,,0.011,,
737,Kepler-54,d,Transit,3,20.99569400,0.00014300,-0.00014300,0.126000,,,,,1,1,0.51,,0.55,0.02,,,,0.014,0.001,-0.001
740,Kepler-55,d,Transit,5,2.21109900,0.00000400,-0.00000400,0.029000,,,,,1,1,0.62,,0.62,0.03,,,,0.015,0.001,-0.001
741,Kepler-55,e,Transit,5,4.61753400,0.00002100,-0.00002100,0.048000,,,,,1,1,0.62,,0.62,0.03,,,,0.014,0.002,-0.002
742,Kepler-55,f,Transit,5,10.19854500,0.00004500,-0.00004500,0.081000,,,,,1,1,0.62,,0.62,0.03,,,,0.015,0.001,-0.001
738,Kepler-55,b,Transit,5,27.94814490,0.00024000,-0.00024000,,,,,,1,1,0.62,,0.62,0.03,473.55000,,,0.022,,
739,Kepler-55,c,Transit,5,42.15164180,0.00053000,-0.00053000,,,,,,1,1,0.62,,0.62,0.03,352.78000,,,0.020,,
743,Kepler-56,b,Transit,2,10.50160000,0.00110000,-0.00100000,0.102800,0.003700,-0.003700,0.44200,,1,1,1.32,0.13,4.23,0.15,22.10000,3.90000,-3.60000,0.060,0.003,-0.003
744,Kepler-56,c,Transit,2,21.40239000,0.00059000,-0.00062000,0.165200,0.005900,-0.005900,1.06000,,1,1,1.32,0.13,4.23,0.15,181.00000,21.00000,-19.00000,0.090,0.004,-0.004
745,Kepler-57,b,Transit,2,5.72931960,0.00001800,-0.00001800,,,,,,1,1,0.83,,0.73,,5994.02000,,,0.020,,
746,Kepler-57,c,Transit,2,11.60925670,0.00008600,-0.00008600,,,,,,1,1,0.83,,0.73,,2208.83000,,,0.014,,
747,Kepler-58,b,Transit,3,10.21849540,0.00015000,-0.00015000,,,,,,1,1,0.95,,1.13,0.53,441.77000,,,0.025,,
748,Kepler-58,c,Transit,3,15.57415680,0.00027000,-0.00027000,,,,,,1,1,0.95,,1.13,0.53,696.02000,,,0.026,,
749,Kepler-58,d,Transit,3,40.10137100,0.00061200,-0.00061200,0.236000,,,,,0,1,0.95,,1.13,0.53,,,,0.027,0.013,-0.013
750,Kepler-59,b,Transit,2,11.86817070,0.00036000,-0.00036000,,,,,,1,1,1.04,,0.94,,651.52000,,,0.010,,
751,Kepler-59,c,Transit,2,17.98012350,0.00030000,-0.00030000,,,,,,1,1,1.04,,0.94,,435.41000,,,0.018,,
752,Kepler-60,b,Transit,3,7.13161850,0.00009300,-0.00009300,,,,,,1,1,1.11,,1.50,,79.45000,,,0.021,,
753,Kepler-60,c,Transit,3,8.91934590,0.00011000,-0.00011000,,,,,,1,1,1.11,,1.50,,177.98000,,,0.023,,
754,Kepler-60,d,Transit,3,11.90161710,0.00020000,-0.00020000,,,,,,1,1,1.11,,1.50,,216.12000,,,0.023,,
756,Kepler-62,b,Transit,5,5.71493200,0.00000900,-0.00000900,0.055300,0.000500,-0.000500,,89.200,0,1,0.69,0.02,0.64,0.02,9.00000,,,0.012,0.000,0.000
757,Kepler-62,c,Transit,5,12.44170000,0.00010000,-0.00010000,0.092900,0.000900,-0.000900,,89.700,0,1,0.69,0.02,0.64,0.02,4.00000,,,0.005,0.000,0.000
758,Kepler-62,d,Transit,5,18.16406000,0.00002000,-0.00002000,0.120000,0.001000,-0.001000,,89.700,0,1,0.69,0.02,0.64,0.02,14.00000,,,0.018,0.001,-0.001
759,Kepler-62,e,Transit,5,122.38740000,0.00080000,-0.00080000,0.427000,0.004000,-0.004000,,89.980,0,1,0.69,0.02,0.64,0.02,36.00000,,,0.015,0.001,-0.001
760,Kepler-62,f,Transit,5,267.29100000,0.00500000,-0.00500000,0.718000,0.007000,-0.007000,,89.900,0,1,0.69,0.02,0.64,0.02,35.00000,,,0.013,0.001,-0.001
763,Kepler-65,b,Transit,3,2.15491000,0.00000500,-0.00000500,0.035000,0.002000,-0.001000,,,0,1,1.25,0.06,1.41,0.03,,,,0.013,0.000,0.000
764,Kepler-65,c,Transit,3,5.85994400,0.00000300,-0.00000300,0.068000,0.004000,-0.002000,,,1,1,1.25,0.06,1.41,0.03,,,,0.024,0.001,-0.001
765,Kepler-65,d,Transit,3,8.13123000,0.00002000,-0.00002000,0.084000,0.006000,-0.002000,,,1,1,1.25,0.06,1.41,0.03,,,,0.014,0.000,0.000
768,Kepler-68,b,Transit,3,5.39876300,0.00000400,-0.00000400,0.061700,0.000560,-0.000560,3.32000,87.600,0,1,1.08,0.05,1.24,0.02,8.30000,2.20000,-2.40000,0.021,0.001,-0.001
769,Kepler-68,c,Transit,3,9.60508500,0.00007200,-0.00007200,0.090590,0.000820,-0.000820,28.00000,86.930,0,1,1.08,0.05,1.24,0.02,4.80000,2.50000,-3.60000,0.009,0.000,0.000
771,Kepler-69,b,Transit,2,13.72234100,0.00003500,-0.00003600,0.094000,0.023000,-0.016000,,89.620,0,1,0.81,0.09,0.93,0.18,,,,0.021,0.004,-0.003
772,Kepler-69,c,Transit,2,242.46130000,0.00590000,-0.00640000,0.640000,0.150000,-0.110000,,89.850,0,1,0.81,0.09,0.93,0.18,,,,0.016,0.003,-0.002
781,Kepler-79,b,Transit,4,13.48500000,,,,,,,,1,1,1.10,1.63,1.40,0.25,,,,0.024,0.007,-0.007
782,Kepler-79,c,Transit,4,27.40200000,,,,,,,,1,1,1.10,1.63,1.40,0.25,,,,0.025,0.008,-0.008
783,Kepler-79,d,Transit,4,52.09059000,0.00007300,-0.00007300,0.290000,,,,,1,1,1.10,1.63,1.40,0.25,,,,0.070,0.013,-0.013
784,Kepler-79,e,Transit,4,81.06529800,0.00136500,-0.00136500,0.390000,,,,,1,1,1.10,1.63,1.40,0.25,,,,0.031,0.006,-0.006
787,Kepler-80,d,Transit,4,3.07218600,0.00001000,-0.00001000,0.037000,,,,,1,1,0.72,0.11,0.64,0.02,,,,0.016,0.002,-0.002
788,Kepler-80,e,Transit,4,4.64538700,0.00001500,-0.00001500,0.049000,,,,,1,1,0.72,0.11,0.64,0.02,,,,0.015,0.002,-0.002
785,Kepler-80,b,Transit,4,7.05300000,,,,,,,,1,1,0.72,0.11,0.64,0.02,,,,0.024,0.001,-0.001
786,Kepler-80,c,Transit,4,9.52200000,,,,,,,,1,1,0.72,0.11,0.64,0.02,,,,0.026,0.001,-0.001
789,Kepler-81,b,Transit,3,5.95500000,,,,,,,,1,1,0.64,0.38,0.59,0.03,,,,0.022,0.004,-0.004
790,Kepler-81,c,Transit,3,12.04000000,,,,,,,,1,1,0.64,0.38,0.59,0.03,,,,0.022,0.003,-0.003
791,Kepler-81,d,Transit,3,20.83784600,0.00018100,-0.00018100,0.128000,,,,,0,1,0.64,0.38,0.59,0.03,,,,0.011,0.003,-0.003
794,Kepler-82,d,Transit,4,2.38296100,0.00000500,-0.00000500,0.034000,,,,,1,1,0.85,1.66,0.94,0.14,,,,0.016,0.003,-0.003
795,Kepler-82,e,Transit,4,5.90220600,0.00001200,-0.00001200,0.063000,,,,,1,1,0.85,1.66,0.94,0.14,,,,0.023,0.003,-0.003
792,Kepler-82,b,Transit,4,26.44400000,,,,,,,,1,1,0.85,1.66,0.94,0.14,,,,0.037,0.017,-0.017
793,Kepler-82,c,Transit,4,51.53800000,,,,,,,,1,1,0.85,1.66,0.94,0.14,,,,0.049,0.022,-0.022
798,Kepler-83,d,Transit,3,5.16979600,0.00001600,-0.00001600,0.051000,,,,,0,1,0.66,0.41,0.59,0.03,,,,0.018,0.001,-0.001
796,Kepler-83,b,Transit,3,9.77000000,,,,,,,,1,1,0.66,0.41,0.59,0.03,,,,0.026,0.004,-0.004
797,Kepler-83,c,Transit,3,20.09000000,,,,,,,,1,1,0.66,0.41,0.59,0.03,,,,0.022,0.003,-0.003
801,Kepler-84,d,Transit,5,4.22453700,0.00004200,-0.00004200,0.052000,,,,,0,1,1.00,0.42,1.17,0.22,,,,0.013,0.003,-0.003
799,Kepler-84,b,Transit,5,8.72600000,,,,,,,,1,1,1.00,0.42,1.17,0.22,,,,0.021,0.001,-0.001
800,Kepler-84,c,Transit,5,12.88300000,,,,,,,,1,1,1.00,0.42,1.17,0.22,,,,0.022,0.001,-0.001
802,Kepler-84,e,Transit,5,27.43438900,0.00022400,-0.00022400,0.181000,,,,,0,1,1.00,0.42,1.17,0.22,,,,0.024,0.004,-0.004
803,Kepler-84,f,Transit,5,44.55216900,0.00081200,-0.00081200,0.250000,,,,,0,1,1.00,0.42,1.17,0.22,,,,0.020,0.004,-0.004
804,Kepler-85,b,Transit,4,8.30600000,,,,,,,,1,1,0.92,0.40,0.89,0.13,,,,0.018,0.001,-0.001
805,Kepler-85,c,Transit,4,12.51300000,,,,,,,,1,1,0.92,0.40,0.89,0.13,,,,0.020,0.001,-0.001
806,Kepler-85,d,Transit,4,17.91323000,0.00026600,-0.00026600,0.130000,,,,,0,1,0.92,0.40,0.89,0.13,,,,0.011,0.002,-0.002
807,Kepler-85,e,Transit,4,25.21675100,0.00071800,-0.00071800,0.163000,,,,,0,1,0.92,0.40,0.89,0.13,,,,0.012,0.002,-0.002
809,Kepler-87,b,Transit,2,114.73635000,0.00015000,-0.00015000,0.481000,0.026000,-0.028000,0.72900,89.274,0,1,1.10,0.05,1.82,0.04,324.20000,8.80000,-8.80000,0.124,0.005,-0.005
810,Kepler-87,c,Transit,2,191.23180000,0.00150000,-0.00150000,0.676000,0.037000,-0.040000,0.15200,89.588,0,1,1.10,0.05,1.82,0.04,6.40000,0.80000,-0.80000,0.056,0.003,-0.003
630,Kepler-9,d,Transit,3,1.59285100,0.00004500,-0.00004500,0.027300,0.000420,-0.000430,,,0,1,1.07,0.05,1.02,0.05,,,,0.015,0.002,-0.001
628,Kepler-9,b,Transit,3,19.24000000,,,0.140000,0.001000,-0.001000,0.52400,,1,1,1.07,0.05,1.02,0.05,80.09000,4.13200,-4.13200,0.087,0.007,-0.007
629,Kepler-9,c,Transit,3,38.91000000,,,0.225000,0.001000,-0.001000,0.38300,,1,1,1.07,0.05,1.02,0.05,54.34700,4.13200,-4.13200,0.085,0.007,-0.007
825,Kepler-92,b,Transit,2,13.74900000,,,,,,,,1,1,1.21,0.08,1.70,0.05,64.30000,13.90000,-13.90000,0.032,0.001,-0.001
826,Kepler-92,c,Transit,2,26.72300000,,,,,,,,1,1,1.21,0.08,1.70,0.05,6.10000,1.80000,-1.80000,0.024,0.001,-0.001
827,Kepler-93,b,Transit,2,4.72674000,,,,,,4.17000,,0,1,0.91,0.06,0.92,0.02,2.59000,2.00000,-2.00000,0.014,0.000,0.000
829,Kepler-94,b,Transit,2,2.50806000,,,,,,1.45000,,0,1,0.81,0.06,0.76,0.03,10.84000,1.40000,-1.40000,0.032,0.001,-0.001
833,Kepler-97,b,Transit,2,2.58664000,,,,,,5.44000,,0,1,0.94,0.06,0.98,0.09,3.51000,1.90000,-1.90000,0.014,0.001,-0.001
1690,WASP-8,b,Transit,2,8.15871500,0.00001600,-0.00001500,0.080100,0.001400,-0.001600,,88.550,0,0,1.03,0.06,0.94,0.05,713.18000,25.10800,-29.55700,0.107,0.001,-0.005
